94|53|Conflict Management in the ED|0||||0
95|94|Common Scenarios for family conflict|0||||0
96|95|Illness is a threat to the family system and can amplify existing problems|0||Few families function perfectly, but they are often the primary social unit that meets many human needs. It almost follows, that families have problems. Illness/changes in health may change individual roles, or may threaten the system and amplify existing problems. E.g., if the patient can no longer relate meaningfully to others, other members may take on new roles. Or if the family's primary provider is a trauma victim in your ED, other members may be too disoriented to make decisions or provide care as they are unfamiliar with this role. Death also impacts system and individual family members.||0
97|95|Events leading to ED visit are challenging, upsetting, emotional, anxiety-provoking|0||Events preceding and within an ED visit may generate strong emotions and differing assessments about right/wrong courses of action.  Patients/families commonly present with a degrees of existing conflict, and are commonly in conflict in the ED. ||0
98|95|May elicit varied assessments/expectations|0||Serious illness is of ultimate importance, and intense with death is imminent, but care interactions take place within a busy system among people who may have little or no prior relationship. we may have little time/energy, and take the path of least resistance in conflict by referring the back to the PCP/admitting team. this can be appropriate in cases when addressing conflict wouldn't be productive for the patient, family, or care system. Conflict impedes delivering bad news, establishing goals of care, discussing the case with other physicians, and delivering care.||0
99|95|The Unavailable Family|0|"1. Possible sign of difficulty coping and/or reality avoidance
2. Can appear inappropriately nonchalant in the face of crisis
3. Going home when the patient is actively dying
4. Unable to be found in waiting area
5. Does not answer phone"|When the patient needs support or during periods of decision may just be avoidance of difficult realities, like impending death. You may try a prompt to be more involved, but some need more support to overcome avoidant behavior. Some may not understand what is happening, or are in denial that death is imminent, and are coping by continuing as if there was no crisis. Then, some may respond to every change in the clinical situation as if it were a crisis to cope with the overwhelming, myriad of losses at the end of a life. you might overcome this by supporting these individuals more as they process many changes. ||0
100|95|The Unstable Home|0|"1. Don't know dynamics outside of hospital
2. Intra-family conflict
3. Home violence
4. Other home stressors
5. Try to meet patient and family where they are at"|A dysfunctional, +/- destructive home environment inhibiting the patient's care outside of the hospital, or less dire intra-family conflicts playing out at the patient's bedside, may warrant intervention. start by assuming there is more to most family situations than meets the eye||0
101|94|Know the factors that influence family coping|0||||0
102|101|Past and Current Medical Situation|0||||0
103|101|Family Structure|0||Family structure and roles Families vary widely in nature and composition. There are families of origin, families of choice, families within families, and communities that function like families. How does the patient's family system function? Ask, ''What roles have [you] played in health care?'' ''How has everyone been changed by the illness?''  ''Are your roles strained?'' Is the family system in equilibrium or in danger of losing function? Illness demands a lot, and patients with limited social support systems will likely have unmet needs. Some vacant roles may be care providers, advocates, trusted companions, and surrogate decision makers. Find out if the surrogate decision maker knows his or her role?  Does (s)he know the patient's wishes for medical care in both the present and possible future scenarios? Caring for someone with a serious, terminal illness is very hard work, physically, emotionally, spiritually, and practically; and family/caregivers are themselves at risk for illness. Think of all as valued members of the care team, but also as second-order patients.||0
104|101|Stage in the Patient\'s Life Cycle|0||Stage in the patient's life cycle Illness impacts people drastically, and the person's life-cycle stage affects this impact. Most people do not expect to encounter terminal illness before aging. most people feel that terminal illness is more appropriate to the latter stages of the life cycle. Life-cycle stage also affects physiological resilience and responses to illness and treatments. consider how the illness interacts with typical stressors of a given life-cycle stage.  how will illness/treatment demands impact the family at its current developmental stage. other strains and stressors associated with life-cycle stages include a new baby, job change, or recent loss. spirituality/faith the presence or absence of spiritual beliefs or a faith community affect how individuals/families cope. Beliefs and faith communities can bring spiritual, psychological, social, and practical support, or a source of distress at an already difficult time. know the patient's beliefs to help and assess whether suffering may be aided/undermined by the patient's spiritual life. Illness impacts spiritual well-being/trust in a beneficent being for a patient/family. some find faith becomes the all important comfort. humans tend to create a meaning/understanding of events, making it natural that illness impacts spiritual life. this can help us identify spiritual crises to refer to a counselor/chaplain to restore comfort in faith/access the faith community.||0
105|101|Cultural Values|0||Cultural values and beliefs contribute to understanding, preferences, coping patterns, and greatly determine the family's experience.||0
106|101|Patterns of Communication and Relating|0||Cohesion among family members varies and can be disengaged or separated, connected, or enmeshed. Cohesion (or lack thereof) affects family supports a patient, and how you communicate with family. communication within a family is driven partly by the individuals and partly by the cultural context. Normal levels of sharing and support can vary widely between (and within) cultures. if you know the norms you can suggest how to handle medical information and decision-making (sharing bad news, care planning) and honor boundaries of confidentiality/inclusiveness of family members ||0
107|101|Socioeconomic Factors|0|"   1. Common problems 
      1. Financial strain
      2. Illiteracy/low literacy level
      3. Lack of insurance
      4. Lack of transportation
      5. Inadequate caregiving situations"|"Socioeconomic factors/resources Illness always increased use of varied resources, and financial is a dominant factor for many. the patient and at least one family member may have to withdraw from work/school, losing revenue/opportunity. medical care is a leading cause of bankruptcy. you may need to assess the family's general financial resources. identify barriers to make a realistic/achievable care plan. Some communities with low financial resources may have greater social capital, than those with material well-being. Extended family communities (faith based, village based, or related by a common theme) can help illness coping 
   1. Common problems 
      1. Financial strain
      2. Illiteracy/low literacy level
      3. Lack of insurance
      4. Lack of transportation
      5. Inadequate caregiving situations 
         1. (e.g. an inappropriate home environment) Transitions in care may change a patient/family roles. the patient (who may have been the core, primary family provider) moves to inpatient hospice where care is now provided to her. One transition is that ED visit in which the patient is dying or in distress which may acutely decrease the family's sense of control. new relationships develop for a transition, which may be impacted by history unknown to either party, but which depend on mutual trust."||0
108|101|Past experience with Illness, Disability, Death|0||People learn much by association, so past experience with illness coping will influence the approach/consequences of this illness. many families have multigenerational patterns of coping: one may model a response to the way relatives responded in a similar situation. older generations' patterns/cultures often sustain norms of reaction/ritual. find what resources the family accessed before and if they were helpful, which can also unveil any types of approaches used (Western only, alternative, spiritual approaches, etc). Note any misconceptions based on past experiences and address them, e.g. one who believes his leukemia is curable/incurable because his cousin's was (in)curable needs to know that there are different leukemias.||0
109|101|Coping history and strengths of Inquiry|0|"   1. How was it last time you went through this compared to now? 
   2. ''How do you think about the future?'' 
"|"Coping history and strengths Inquiry of current coping gives insight into how well patient/family are balancing life and illness-related stresses. 
   1. How was it last time you went through this compared to now? 
      Have them describe how they responded to past and present events
   2. ''How do you think about the future?'' 
      Have them describe coping with anticipated loss of function, role, loss partnership, income, and life "||0
110|94|Describe common staff responses to conflict in the ED|0|"   1. Labeling the patient or family as demanding or difficult
   2. Developing counterproductive alliances with other staff or family members
   3. Intellectualizing the situation
   4. Becoming defensive
   5. Making offensive remarks
   6. Attempting to avoid the patient or family
   7. Internalize the perceived attack
   8. Lose confidence and engage in self-doubt
   9. Have difficulty managing countertransference (e.g., disengage from a family) 
   10. Fear litigation or report the situation to a superior or to the institution involved"|"We can feel anger, frustration, fear, anxiety, sadness, but recognize/avoid these counterproductive behaviors
   9. Have difficulty managing countertransference (e.g., disengage from a family) 
      1. Transference is Psychological phenomenon of unconsciously redirecting feelings from one person to another. Everyone experiences it, but people's reactions/expectations are based in their own values and experience. we can project our feelings onto others, which can interfere with patient care Separating oneself can be difficult, but is a professional responsibility."||0
111|94|Identify challenging family behaviors that can lead to conflicts|0|"   1. Interfering with the treatment or management of symptoms (e.g., refusing to treat the patient's pain) 
   2. Making excessive demands of staff time
   3. Undermining relationships by encouraging other families to align against the health care team
   4. Triangulating the staff in an effort to cause internal conflict
   5. Refusal to follow guidelines or noncompliance with advanced directives 
   6. Encouraging the patient to be noncompliant
   7. Answering for the patient when the patient can answer for himself or herself
   8. Making unreasonable requests
   9. Requesting you provide a non-beneficial treatment to the patient 
   10. Behaving in a hostile, confrontational, or suspicious manner
   11. Challenging the medical staff's knowledge as a power play
   12. Overwhelming staff with questions as a diversionary tactic"|"(You may have to intervene on behaviors that directly interfere with delivery of care). you may need to intervene on other behaviors that are less directly disruptive. e.g. pessimism may reflect a need for better communication or spiritual care; or unrealistic expectations of health care may reflect a family's  own needs.  
   1. Interfering with the treatment or management of symptoms (e.g., refusing to treat the patient's pain) 
      1. We may feel some conflicts might worsen if we directly addressed them, but this is an example in which we may be bound by ethical, moral, or professional responsibilities to intervene/advocate for the patient. 
   5. Refusal to follow guidelines or noncompliance with advanced directives 
      1. We may feel some conflicts might worsen if we directly addressed them, but this is an example in which we may be bound by ethical, moral, or professional responsibilities to intervene/advocate for the patient. 
   9. Requesting you provide a non-beneficial treatment to the patient 
      1. We may feel some conflicts might worsen if we directly addressed them, but this is an example in which we may be bound by ethical, moral, or professional responsibilities to intervene/advocate for the patient."||0
112|94|Understand common pitfalls in handling conflicts|0|"   1. Avoiding/denying a conflict exists
   2. Assuming you know the whole story
   3. Repeatedly trying to convince the other party
   4. Assuming you know the other party's intentions
   5. Holding the other party responsible for fixing the issue
   6. Assuming there is a rational, evidence-based solution 
   7. Challenging a party's ethics
   8. Using anger or sarcasm coercively
   9. Ignoring one's own strong emotions
   10. Proceeding with anger/in the heat of the moment"|When we don't know what the next steps are in a conflict, knowing what to avoid can sometimes lead us in the right direction. Back and Arnold noted several pitfalls and their consequences of conflict in palliative care settings, which are applicable to the ED ||0
113|94|Be able to use a bedside strategy for management of conflicts|0||Adopt a self-aware, careful approach to conflicts. The following steps were adapted for the ED from methods of dealing with conflicts in palliative care settings||0
114|113|Prepare with personal reflection|0|"   1. ''Am I angry?''
   2. ''Am I ready to take a side or stance?''
   3. ''Do I think I am right, no matter what?''
   4. If yes to any of these, Remind yourself of what families generally want/need from the physician
      1. Understandable, timely information
      2. Education of new roles: preparation and training for the technical and emotional aspects of their roles
      3. Recognition of caregiving: of their anxiety, suffering, and hard work
      4. Guidance and limits: in defining their roles and responsibilities in patient care and decision making
      5. Support in setting fair limits on sacrifices for and investments in the patient"|||0
115|113|Elicit specific concerns|0|"   1. Express willingness to listen ''I understand you have some concerns regarding the pain medication. I would like to hear more about what your concerns are.''
   2. Use communication skills to make the family feel understood. 
      1. Excellent communication requisites: 
         1. Nonjudgmental disposition
         2. A consistent desire to understand
         3. Adequate time
         4. Team work
      3. Explore specific concerns before making recommendations: 
         1. ''I understand you have some concerns regarding the pain medication. I would like to hear more about what your concerns are.''
   3. Note challenges to ED communication
      1. Multiple providers with multiple handoffs
      2. Time constraints
      3. Lack of coordination in the ED team"|"Proceed to the bedside to learn more, after asking the RN, etc if the patient/family has expressed concerns. Providing additional time with the RN or other team member may allow patient/family to vent their concerns
   1. Express willingness to listen ''I understand you have some concerns regarding the pain medication. I would like to hear more about what your concerns are.''
   2. Use communication skills to make the family feel understood. 
      1. Many complaints stem from experiences with poor communication/lack of information. Families value a physician's communication abilities, especially in end-of-life. The ED and frequent sign offs don't allow for listening/good communication. 
      2. Excellent communication requisites: 
         1. Families often experience this as validation, respect, and the gift of presence. Much of the conflict resolution that occurs begins with hearing concerns. creating the most open communication environment possible is key. We may meet these expectations even in the ED, if we can employ good principles of communication."||0
116|113|Acknowledge emotions/concerns|0|"   1. Avoid making family feel ''too emotional''
   2. Acknowledge that they are motivated by love or concern 
      1. This may allow them to hear/accept pertinent information.
      2. ''It sounds like you have the best interests of your mother in mind regarding pain medication. Happily, we know that the pain medication is not addictive when we use it for the purpose of pain relief.''
   1. Respect spiritual, cultural, and other factors that influence beliefs and emotions
      1. If the family's request for a non-beneficial treatment is based on cultural or religious values, you could say: ''I can see now why you are asking for this treatment. Are there other treatments that your traditions indicate we should be considering? My medical professional requirements may make it hard for me to give [___], but I want to do all I can to respect your traditions and give everything we can.''"|Try to identify any emotions, which can be difficult if family/patient want to avoid seeming irrational or over-emotional. Avoid any standoff of what we may feel is right and what the patient or family may see as wrong.||0
117|113|Find common ground|0|"   1. Help family recognize common goals and areas of agreement  
   2. State ''it sounds like we're all concerned about the same issue ''x''.
   3. ''It sounds like we both want to make sure that your father gets pain relief and we both want to make sure that we watch out for harmful side effects.''"|"   1. Help family recognize common goals and areas of agreement  
      Identify where both parties can address concerns. Identify any common goals and mutual approaches, knowing this can be difficult when families are poorly prepared for acute changes such as cardiorespiratory compromise
"||0
118|113|Solidify the plan|0|"   1. If possible, translated common ground to an action plan
      1. ''How about if we try a small dose of medication and see how his body reacts, and then reassess? We can always stop it if it doesn't seem to be right for him.''
   2. If consensus has not yet been reached, determine if a compromise can be reached for the next step
      1. ''Your father's blood pressure is in need of attention now, so we can't finish this discussion fully, but we will keep what you say in mind and do our best.'' 
   3. Open communication is a good outcome, in and of itself 
      1. Even if no definitive conclusion has been reached, at least the lines of communication have been opened and this may be productive in and of itself. Both parties may have better insight into the other's positive motivation. Future family meetings may need to occur later.
   4. Remain open to further discussion"|||0
119|53|Issues/uses of Hospice in the ED|0||EP's can formulate next best steps of a care if we know the barriers to hospice, especially those in some nursing homes. We should know how to initiate a referral, and understand services hospice does and does not offer; not insignificantly, because it can become more difficult for patients and caregivers to accept or continue hospice if we give inaccurate information about the system, symptom management, or related decision making. Most patients will receive care at home while they are receiving hospice services and will never access the ED, but many ED presentations each year are either receiving or would benefit from hospice-type services. Initiating these services and seamlessly transitioning to hospice from the ED can provide relief of suffering and facilitate a higher quality of life. A challenge is that providers view hospice as appropriate only when a patient is obviously dying or very near death, resulting in one-third of the more than 1 million Americans referred for hospice dying in <7 days and over half dying in the first 30 days. There is an initiative for earlier referrals to hospice care to allow more to benefit from services for weeks and months, not days. The terminal phase of illness is difficult to predict, but lack of understanding about formulating an estimate partially explains why many Americans receive services only at the extreme end of life||0
120|119|Goals for the EP|0|"   1. Appropriately disposition
   2. Manage the most common acute issues without undoing progress patients and families have made in symptom management or decision making
   3. Negotiate barriers to good end-of-life care that can exist in the home and in long-term care settings."|||0
121|119|Hospice Basics|0||In previous centuries, the primary goal of medicine was to provide comfort, but in the latter half of the 20th century there have been significant developments in science and technology waging an aggressive  fight against illness and death.  The primary goals shifted to curing illness and prolonging life. In this  process, we have at times paid less attention to symptoms, the relief of suffering, and care of the dying. In the 1960s and 1970s, hospice and palliative care movements sprang up in the United Kingdom, United States, and Canada to fill a void caring for the dying. Historically, the US Medicare hospice benefit covered hospice care of last 6 mo of life.  Programs tended to admit patients with incurable cancer. More recently, hospice and palliative care programs have been evolving into medical practices and programs that focus on relief of suffering and improvement in quality of life for those patients who have a broader range of prognoses.  a newer paradigm of palliative medicine, addresses the problem of the historical dichotomy of medical decision making for goals of care first focused on therapies with curative intent and only later shifting goals/decisions to relieve suffering only when those therapies are no longer effective. This common current situation has been defined partly by the Medicare hospice benefit, which requires that a patient's prognosis must be <6 months and that patient must agree to forego any therapy with a curative intent in order to avail themselves of this benefit. However, many patients, families, and professionals are not prepared to give up therapies aimed at cure and life-prolongation in order to focus totally on relief of suffering. Thus, an unintended consequence of the original legislation has been that many dying Americans are never referred to hospice programs. Moreover, studies show that patients with life-threatening illness experience multiple symptoms and ongoing needs for psychological, social, spiritual, and practical support. Relief of suffering should be pursued where suffering exists. Clinicians should not wait for the point at which all attempts for cure are exhausted, or the patient/caregivers plead to suddenly stop curative efforts and focus on the relief of suffering. With earlier access to palliative care,, patients and families may feel better, be able to continue in a more normal lifestyle, maintain more capacity to fight the illness and undergo treatment, and have a better capacity to accomplish personal goals in the later stages of life.  ''hospice'', from the Latin hospitium, meaning guesthouse. During the 1960s, Dr. Cicely Saunders established the modern hospice movement at St. Christopher\'s Hospice near London which initiated an organized team approach to professional palliative caregiving. The U.S. first hospice was in New Haven, Connecticut in 1974. In the U.S., hospice evolved primarily as a home care program. It currently cares for about 1/3 of all dying Americans, and is the most comprehensive system for the terminally ill in the U.S. Medicare pays for 85% of all hospice care in the United States. Insurers other than Medicare also cover hospice services. They base eligibility on (and provide services that mimic) the Medicare hospice benefit. Most hospice companies in the United States follow the federal guidelines set forth in the Medicare hospice benefit so that they can submit charges to Medicare. It's focus is comfort and the acceptance of death as natural. Although hospice provides service to anyone with terminal illness, ? of dying americans don't use it.. Some never accept they have limited life expectancy, some may see hospice as ''giving up'', and some providers feel uncomfortable with services or referrals. Only a fraction of eligible patients who die in the U.S. actually receive hospice care. In 2004, median length of stay for a Medicare beneficiary receiving hospice was 15 days. 75% of hospice patients died outside a hospice facility in a private residence, nursing home, or other residential facility. largest group of hospice patients had cancer (46%), but 54% with other diseases are increasingly cared for under hospice. in 2004: heart disease (12%), dementia (9.8%), debility (9.2%), and lung disease (7.3%). Over 90% of hospice patients were over the age of 65.||0
122|121|Basic Levels of Hospice|0||"Include: 
-Routine home care 
-General inpatient care
-Inpatient respite care
-Continuous home care"||0
123|121|Hospice Care is Protocol Driven|0||Physician authorized protocols for symptoms and meds may focus on lack of need for IV administration, e.g. oral/rectal, subcutaneous (fluids/PCA), sublinqual/transdermal. Subcutaneous, transdermal, and rectal routes to defer painful intravenous access or intramuscular injections are often used in hospice but often atypical for the emergency physician. E.g. haldoperidol for vomiting or atropine 2% eye drops may be sublingual for secretions at the end of life.||0
124|121|What IS hospice?|0||It's a comprehensive care system attending to physical, psychological, spiritual aspects of care. uses an interdisciplinary team approach typically a physician, nurses, a social worker, a chaplain, a hospice administrator, and a hospice medical director. Supervising MD clinician authorizes all medical treatments. ||0
125|121|Must be terminally ill|0||Patients, surrogates, and caregivers in the hospice system are aware that patient has incurable illness, agree to forego the pursuit of disease-modifying therapies, and accept the hospice philosophy of comfort care. ||0
126|121|What is the role of the emergency physician?|0||The emergency physician can support families and caregivers by reassuring them that the intent of the primary physician is to provide the best care to the patient. After a physician certifies patient is hospice-eligible, that physician may choose to defer attending responsibilities and transfer care to the medical director or a physician of the hospice facility. Although physicians may feel that they are acting in the best interest of the patient, this turnover in patient care can make the patient and family feel that they have been abandoned. ||0
127|121|Comparison of medicare home health and medicare hospice benefits|0|"   1. Skilled nursing: 
      1. Skilled care, if part-time or intermittent, or daily is covered by the medicare home health benefit for 21 days or less. continuous home care is for medical crises or collapse of a home caregiving structure where the patient received more than 8 hours of care per day. skilled and supportive care is covered medicare hospice benefit. 
   2. Physician: 
      1. Not covered under home care, but 80% of approved charge covered under part B; attending non-hospice affiliated physician 80% covered under part B; consulting hospice physician 100% covered
   3. Medical social work: 
      1. Covered for patient under home health benefit. covered for patient and caregivers under hospice benefit. 
   4. Chaplain services: 
      1. Not covered under home health. covered under hospice. 
   5. Homemaker/home health aide: 
      1. Covered by home health if part-time or intermittent, must provide ''hands on personal care'' (28-35hr/wk w/ SN and HHA). covered under hospice without any hourly restriction. 
      2. Routine home care is where more than 90% of hospice services are delivered. approximate daily medicare hospice reimbursement rate for routine home care in 2010 was $142.91, approximate daily medicare hospice reimbursement rate for continuous home care in 2010 was $834.10. 
   6. Volunteers for patient and caregiver: 
      1. Not included by home health but included in hospice
   7. Medications related to primary illness: 
      1. Not included in home health. covered by hospice w/ possible $5.00 coinsurance per medication. Related to hospice certifying diagnosis only. 
   8. Durable medical equipment: 
      1. 80% of approved amount covered by home health. 100% covered by hospice. 
   9. Respite care: 
      1. Not covered by home health benefit. covered for up to 5 consecutive days by hospice with possible coinsurance. 
      2. Short-term inpatient care when necessary to relieve family members or others who provide care to the patient. approximate daily medicare hospice reimbursement rate for inpatient respite care in 2010 was $147.83. approximate daily medicare hospice reimbursement rate for general inpatient care in 2010 was $635.74
   10. 24 hr on-call RN: 
      1. Not required by home health.  Covered by hospice
   11. Bereavement care: 
      1. Not covered by home. covered by hospice. (Counseling for up to 13 months after death)
   12. Inpatient care:         
      1. Not covered under home care, but covered under hospice. For acute symptom management or in cases where the caregiver is unable to function;
   12. Medical supplies: 
      1. Covered by home health. medical and personal supplies covered by hospice. 
   13. Dietician: 
      1. Not covered by home health for individual patients. covered by hospice. 
   14. Physical/occupational therapy, speech language pathology: 
      1. Covered by home health with some limitations on occupational. covered by hospice
   15. Services to nursing facility residents: 
      1. Not covered under home health, room and board not covered by hospice
   16. Skilled continuous care: 
      1. Not covered under home health, covered by hospice during periods of medical crisis"|For home health pt must be homebound, normally unable to leave the home with visits outside home short and infrequent. home health doesn't cover supplies or meds. services may be stopped when needs change. medicare reimbursement varies by region. The Medicare hospice benefit (MHB) has come to define hospice services in the United States, even for patients who are not covered by Medicare. Most hospices accept federal funding and, therefore, have hospice programs that fulfill the service delivery guidelines of Medicare. Rarely, there are some independent, nonprofit hospices that do not accept federal funding and have a different service delivery model that may consist entirely of volunteers. For the emergency physician, familiarity with the MHB will provide an excellent overview of the scope of services provided. the levels of the medicare hospice benefit are: routine home care, general inpatient care, inpatient respite care, continuous home care. daily reimbursement rates must cover all meds/services provided. The patient is financially responsible for $5 or less for each prescription for pain or symptom control and/or 5% of the daily charge for respite care. However, these charges are almost never applied. Ability of hospice to provide expensive treatments is limited since reimbursement per a fixed daily rate. For example, a patient with DVT and cancer weighing 80 kg receives enoxaparin at 1mg/kg/day (80 mg). The cost of enoxaparin alone is $1,400 for a 30-day supply. For that same 30-days, the hospice would collect an average of $3,923 for routine home care which must cover all services, related medicines, and equipment costs. Only a hospice with a large average daily census could absorb the losses in covering a patient on expensive meds. we can consult with the hospice provider about availability of expensive therapies (including IV antibiotics and oral anti-tumor treatments) case-by-case.||0
128|121|Minimum hospice service provides|0|"   1. 1 weekly RN visit, or an LPN supervised by an RN
   2. monthly visit by licensed social worker
   3. monthly visit by licensed chaplain
   4. home health aid as determined (to provide personal care to patient and surroundings for up to 7days/wk, but usually 3-5 days/week)
   5. 24 hour access to on-call RN and physician"|||0
129|121|MYTH 1: Hospice is a place|0||Although some hospice providers do have inpatient units, hospice is not just a place, but rather a system of care.  It's a set of services that are provided in the home, in freestanding inpatient facilities, in hospitals, or in nursing homes.Some hospice companies use wards or units within the hospital setting and others use beds dispersed throughout the hospital; some use both. homeless are usually covered and care is provided at LTC.||0
130|121|MYTH 2: A patient must be DNR to be hospice|0||Hospice cannot require DNR status to receive hospice If patient has elected resuscitation at end of life and is nearing need for resuscitation, a hospice provider may call to EMS for transfer. Being full code is not a barrier to hospice care. patients or surrogates who've accepted the hospice philosophy of comfort care have not concomitantly always chosen a DNR or DNR-CCO status, especially in the initial phase when patients and families are just accepting the natural disease process and it's terminality. Renegotiation of code status may occur as patient/family move through later phases of acceptance of dying.||0
131|121|MYTH 3: Hospice will change/remove all meds|0||Hospice will optimize meds for symptoms, and will often change to hospice formulary drugs. Hospices are not required to pay for any meds unrelated to terminal diagnosis. E.g., if primary certification is cancer, hospice won't pay for her antihypertensives. The patient's private insurance should continue to cover these other meds when patient enters hospice.||0
132|121|MYTH 4: You can\'t go to the hospital or see your doctor anymore|0||Hospice covers all care (including medicines, procedures, ED visits, inpatient stays) related to certifying diagnosis as part of the per diem they receive. The payor may be directly billed for any primary provider's fees enabling patients to see their PCP while hospice.||0
133|121|MYTH 5: Hospice will not provide artifical fluids or nutrition|0||Hospices give fluids and artificial nutrition for comfort if indicated, even if they do not necessarily add to and may detract from comfort at the end of life. fluids are often given subcutaneously, by ''hypodermoclysis'', a slow infusion via a 25g needle under the skin.||0
134|121|MYTH 6: Patients automatically rovke the hopsice benefit by going to the ED|0||The patient/surrogates have agreed to comfort care and that any services must have prior approval. If hospice authorizes transfer, it will usually cover all ED services, but if patient who unilaterally decides this without partnering with the hospice may be at risk of losing hospice services or be held responsible for the ED bill.||0
135|121|MYTH 7: Patients will not get treatment for acute conditions like infections|0||Just assess goals of care for every new therapy!  Antibiotics are often given to hospice patients. It may make sense to use antibiotics for comfort or maintenance of function. ||0
136|121|MYTH 8: There is no one on call at the hospice after hours|0||Someone's on call, 24 hr/day. As with any system, the nurse on call may be difficult to reach, especially compared to the familiarity of 911. Often times the hospice staff but not the family may expect a rapid clinical deterioration.  Moreover, a hospice nurse cannot get to the home as quickly as a rescue unit.||0
137|121|MYTH 9: All current therapies are discontinued|0||A hospice may cover one therapy and not another. Avoid giving any misinformation if you don't know; allow the hospice to inform re: what they will cover before the patient signs||0
138|121|MYTH 10: If the physician certifies prognosis of <6 months, and the patient lives longer, the physician gets in trouble with the insurer and/or government. |0||There is no penalty to any physician who has acted in good faith if the patient does not die in 6 months. The physician is certifying that it is his or her clinical opinion that, if the disease runs its usual course, the physician would not be surprised if the patient died within the 6-month time frame. For a condition with a prognosis of six months, in a population with that condition, half will live less and half will live more. In fact, patients often live longer in hospice, some for years. A physician certifies at each reassessment. If the patient lives longer than expected, they aren't necessarily removed from hospice; but, there are cases where reassessments indicate the disease isn't following its usual course, so this patient may be discharged from hospice. (S)he may re-enroll if condition deteriorates and recertification of <6month  prognosis is probable again.||0
139|119|Stepwise approach for the hospice patient presenting to the ED|0||Because the philosophy is to accept dying as normal, much effort goes into educating patients and families about how to use the hospice in emergencies. Late referrals to hospice, combined with the task of retraining patients and families to call hospice instead of 911, result in ED visits by hospice patients.||0
140|139|Discern Reason for presentation|0||||0
141|140|Is it a desire for a 2nd opinion or immediate physical exam or need to see a physician?|0||Or request for artificial nutrition/hydration or other treatments, or to revoke hospice and reinitiate aggressive care. guidelines dont require hospice pt be seen by a physician, but may vary by state. Some patients/caregivers take sufficient comfort from the care of an RN. Others need to speak directly w/ a doctor as a pivotal point to accept, particularly in the active phase of dying. It is now rare for PCP's to visit patients at home. Hospice physicians will do home visits, but this practice is not as well established. Sometimes the patient and family have a change of mind about hospice. There is no penalty if they want to re-enter standard medical care and opt out of the Medicare hospice benefit. It is useful to allow the hospice team to participate with the ED and the patient/family in discussing this option.||0
142|140|Is patient near death and family/caregivers acutly unable to accept or cope with it?|0||Regardless of preparation, caregivers/surrogates may be unable to accept signs/symptoms of imminent death and refuse/ignore hospice staff assistance in this stressful/emotionally taxing time. Although death is natural, some have an extraordinary number of symptoms at the end, and caregivers may be unable to administer symptom medications. ||0
143|140|Does patient have distressing symptoms?|0||Not relieved by medications given at home. Hospice care teams take pride in their ability to manage symptom by using templates and protocols, but a symptom can develop that neither the patient nor the family caregiver can handle. There can be delay in delivery of new medications or supplies for a new urgent symptom such as pain or shortness of breath.||0
144|140|Has patient lost a support device?|0||e.g Feeding tube or airway. Hospice practitioners may lack experience necessary to replace devices. Most common ED presentations for palliative care patients are lost gastrostomy tubes and tracheal airways which can cause panic in patients and families. The lay or professional home care provider not uncommonly dislodges device in moving the patient. Before replacing the device in the ED, determine if patient/surrogate thinks it's still necessary: don't assume the wish is to continue the device just because they came to the ED. They may want an opportunity to discuss its effectiveness. you can/should give permission to discontinue its use if it isnt meeting the patient\'s goals. the percutaneous gastrostomy tube (PEG) is the most available and most commonly used enteral feeding devices in palliative care patients. head and neck cancer patients may have pharyngostomy or esophagostomy tubes, or gastroenterostomy, duodenostomy,  jejunostomy tubes for complicated resections. You cannot tell what kind of enteral tube it is solely by physical examination. A skin incision near an ostomy site suggests that the tube can't be easily removed. a tube for a well-established and granulated tract may be done nonoperatively.  Gastrostomy tubes usually include rubber, silicone, and polyurethane, and a flange or crossbar (bumper) to anchor in the stomach/prevent migration into small bowel. a foley can be used to replace temporarily, but is difficult to secure to skin, the latex balloon weakens in stomach acid. but it may be used permanently if life expectancy is limited. Tracheostomies commonly dislodge, occlude, and can fracture. patients/famililies may be frightened by the presentation of acute respiratory distress. consider this patient  to have a partially or fully obstructed device. Plugging is usually secondary to dried respiratory secretions, blood, or aspirated materials. Secretions may act as a ball valve allowing air in not out. Granuloma formation just distal to the tube may also obstruct. Emergency management includes attempts to clear the trachea (by a consultant/specialist if new/bleeding, high-flow oxygen, and immediate exchange of the tracheostomy. with intermittent ventilation or when head is flexed, the tip can shift and obstruct. try gently extending the head, or pulling slightly tracheostomy slightly back. >20% of tracheotomy complications presenting to the ED have bleeding. 10% of all tracheostomy hemorrhages and for most tracheostomy-related deaths are secondary to the cuff/tip eroding a major vessel. Minor bleeding is often postop or secondary to a granuloma. Assume patient has life-threatening hemorrhage if there is brisk bleeding from the tracheostomy, hemoptysis, or a history of either. Many have a sentinel bleed hours/days before a catastrophic one. Some report only a new cough or retrosternal pain. Presume any blood >10mL to be arterial. attempt tamponade with a digit in the airway, knowing it can cause significant discomfort to the patient. discuss palliative options and goals of care before initiating more invasive therapy||0
145|140|Patient is in full code|0||||0
146|140|Changes in clinical condition|0||e.g. Fever, altered mental status, blood loss, stroke, etc. Patients/families and even physicians may be unfamiliar with active dying and feel need to return to the hospital. Everyone will need more support at this time. in the ED, discern what is reversible versus irreversible.  Negotiate common requests for artificial fluids and hydration based on the goals of care and usefulness ||0
